
Timestamp,ID,Extended,Bus,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
34313,172,0,0,8,AC,05,00,00,00,7D,00,7D
34324,180,0,0,8,39,05,00,00,7D,FF,FF,02
34324,196,0,0,7,00,80,FD,00,80,FF,F6,
34324,206,0,0,8,00,00,00,00,00,00,00,00
34335,182,0,0,5,04,04,80,00,C8,,,
34335,181,0,0,8,C0,0E,80,00,08,30,00,44
34335,181,0,0,8,B2,00,80,00,08,30,00,44
34345,168,0,0,8,25,EC,2F,72,F8,F1,03,00
34346,169,0,0,8,18,5C,87,CF,2B,87,FF,08
34346,169,0,0,8,19,5D,87,CF,2B,87,FF,08
34356,422,0,0,8,00,00,00,00,00,00,60,F4
34357,170,0,0,8,A5,7D,F8,00,00,00,84,00
34357,185,0,0,6,6C,01,00,00,C0,F0,,
34367,196,0,0,7,00,80,FD,00,80,FF,F6,
34368,206,0,0,8,00,00,00,00,00,00,00,00
34368,196,0,0,7,00,80,FD,00,80,FF,F6,
34378,180,0,0,8,3C,08,00,00,7D,FF,FF,02
34378,172,0,0,8,AF,08,00,00,00,7D,00,7D
34379,508,0,0,2,A4,05,,,,,,
34379,185,0,0,6,6D,02,00,00,C0,F0,,
34389,196,0,0,7,00,80,FD,00,80,FF,F6,
34390,180,0,0,8,3D,09,00,00,7D,FF,FF,02
34390,172,0,0,8,B0,09,00,00,00,7D,00,7D
34400,196,0,0,7,00,80,FD,00,80,FF,F6,
34400,418,0,0,8,00,00,00,3F,D0,07,00,BA
34401,185,0,0,6,6E,03,00,00,C0,F0,,
34411,196,0,0,7,00,80,FD,00,80,FF,F6,
34411,206,0,0,8,00,00,00,00,00,00,00,00
34412,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
34422,172,0,0,8,B1,0A,00,00,00,7D,00,7D
34422,196,0,0,7,00,80,FD,00,80,FF,F6,
34423,196,0,0,7,00,80,FD,00,80,FF,F6,
34423,206,0,0,8,00,00,00,00,00,00,00,00
34433,182,0,0,5,09,09,80,00,C8,,,
34434,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
34434,172,0,0,8,B2,0B,00,00,00,7D,00,7D
34444,196,0,0,7,00,80,FD,00,80,FF,F6,
34444,404,0,0,4,FB,FE,00,FC,,,,
34445,181,0,0,8,BD,0B,80,00,08,30,00,44
34455,403,0,0,8,ED,FE,FC,00,F8,C0,00,00
34455,414,0,0,8,00,EA,DF,FC,FE,63,00,C9
34456,169,0,0,8,15,59,87,CF,2B,87,FF,08
34466,170,0,0,8,A1,79,F8,00,00,00,84,00
34466,185,0,0,6,71,06,00,00,C0,F0,,
34467,196,0,0,7,00,80,FD,00,80,FF,F6,
34467,678,0,0,2,00,FC,,,,,,
34477,180,0,0,8,41,0D,00,00,7D,FF,FF,02
34477,185,0,0,6,72,07,00,00,C0,F0,,
34478,196,0,0,7,00,80,FD,00,80,FF,F6,
34488,206,0,0,8,00,00,00,00,00,00,00,00
34488,182,0,0,5,0C,0C,80,00,C8,,,
34489,196,0,0,7,00,80,FD,00,80,FF,F6,
34499,172,0,0,8,B5,0E,00,00,00,7D,00,7D
34499,180,0,0,8,42,0E,00,00,7D,FF,FF,02
34500,185,0,0,6,73,08,00,00,C0,F0,,
34500,196,0,0,7,00,80,FD,00,80,FF,F6,
34510,206,0,0,8,00,00,00,00,00,00,00,00
34510,180,0,0,8,34,00,00,00,7D,FF,FF,02
34511,172,0,0,8,A7,00,00,00,00,7D,00,7D
34521,196,0,0,7,00,80,FD,00,80,FF,F6,
34521,418,0,0,8,00,00,00,9F,D0,07,00,1B
34522,1174,0,0,8,17,52,FF,01,FF,FF,FF,FF
34532,185,0,0,6,74,09,00,00,C0,F0,,
34532,196,0,0,7,00,80,FD,00,80,FF,F6,
34533,196,0,0,7,00,80,FD,00,80,FF,F6,
34543,172,0,0,8,A8,01,00,00,00,7D,00,7D
34543,180,0,0,8,35,01,00,00,7D,FF,FF,02
34543,196,0,0,7,00,80,FD,00,80,FF,F6,
34554,206,0,0,8,00,00,00,00,00,00,00,00
34554,182,0,0,5,FF,00,80,00,C8,,,
34554,196,0,0,7,00,80,FD,00,80,FF,F6,
34555,418,0,0,8,00,00,00,BF,D0,07,00,3B
34565,186,0,0,8,03,FF,0F,00,00,87,8B,2F
34565,416,0,0,8,00,80,00,90,FF,12,10,D4
34566,169,0,0,8,11,55,87,CF,2B,87,FF,08
34576,690,0,0,8,00,00,00,00,4F,00,01,04
34576,170,0,0,8,9D,75,F8,00,00,00,84,00
34577,508,0,0,2,A5,05,,,,,,
34587,185,0,0,6,77,0C,00,00,C0,F0,,
34587,196,0,0,7,00,80,FD,00,80,FF,F6,
34587,196,0,0,7,00,80,FD,00,80,FF,F6,
34588,172,0,0,8,AB,04,00,00,00,7D,00,7D
34598,180,0,0,8,38,04,00,00,7D,FF,FF,02
34598,185,0,0,6,78,0D,00,00,C0,F0,,
34599,196,0,0,7,00,80,FD,00,80,FF,F6,
34609,206,0,0,8,00,00,00,00,00,00,00,00
34609,182,0,0,5,03,03,80,00,C8,,,
34610,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
34620,180,0,0,8,39,05,00,00,7D,FF,FF,02
34620,172,0,0,8,AC,05,00,00,00,7D,00,7D
34621,185,0,0,6,79,0E,00,00,C0,F0,,
34631,196,0,0,7,00,80,FD,00,80,FF,F6,
34631,206,0,0,8,00,00,00,00,00,00,00,00
34631,180,0,0,8,3A,06,00,00,7D,FF,FF,02
34642,172,0,0,8,AD,06,00,00,00,7D,00,7D
34642,196,0,0,7,00,80,FD,00,80,FF,F6,
34642,185,0,0,6,6B,00,00,00,C0,F0,,
34643,196,0,0,7,00,80,FD,00,80,FF,F6,
34653,206,0,0,8,00,00,00,00,00,00,00,00
34653,180,0,0,8,3B,07,00,00,7D,FF,FF,02
34654,172,0,0,8,AE,07,00,00,00,7D,00,7D
34664,196,0,0,7,00,80,FD,00,80,FF,F6,
34664,418,0,0,8,00,00,00,1F,D0,07,00,9A
34665,191,0,0,5,86,06,FF,FF,C0,,,
34675,414,0,0,8,00,EA,EF,FC,FE,63,00,D9
34675,181,0,0,8,B5,03,80,00,08,30,00,44
34675,181,0,0,8,B6,04,80,00,08,30,00,44
34686,169,0,0,8,0D,51,87,CF,2B,87,FF,08
34686,170,0,0,8,99,71,F8,00,00,00,84,00
34686,180,0,0,8,3D,09,00,00,7D,FF,FF,02
34697,172,0,0,8,B0,09,00,00,00,7D,00,7D
34697,196,0,0,7,00,80,FD,00,80,FF,F6,
34697,185,0,0,6,6E,03,00,00,C0,F0,,
34698,196,0,0,7,00,80,FD,00,80,FF,F6,
34708,206,0,0,8,00,00,00,00,00,00,00,00
34708,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
34709,172,0,0,8,B1,0A,00,00,00,7D,00,7D
34719,196,0,0,7,00,80,FD,00,80,FF,F6,
34719,418,0,0,8,00,00,00,4F,D0,07,00,CA
34719,373,0,0,3,FF,FF,FF,,,,,
34730,185,0,0,6,6F,04,00,00,C0,F0,,
34730,196,0,0,7,00,80,FD,00,80,FF,F6,
34730,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
34741,172,0,0,8,B2,0B,00,00,00,7D,00,7D
34741,196,0,0,7,00,80,FD,00,80,FF,F6,
34741,185,0,0,6,70,05,00,00,C0,F0,,
34742,196,0,0,7,00,80,FD,00,80,FF,F6,
34752,206,0,0,8,00,00,00,00,00,00,00,00
34752,180,0,0,8,40,0C,00,00,7D,FF,FF,02
34752,172,0,0,8,B3,0C,00,00,00,7D,00,7D
34763,196,0,0,7,00,80,FD,00,80,FF,F6,
34763,418,0,0,8,00,00,00,6F,D0,07,00,EA
34763,196,0,0,7,00,80,FD,00,80,FF,F6,
34774,206,0,0,8,00,00,00,00,00,00,00,00
34774,182,0,0,5,0B,0B,80,00,C8,,,
34774,172,0,0,8,B4,0D,00,00,00,7D,00,7D
34785,418,0,0,8,00,00,00,7F,D0,07,00,FA
34785,186,0,0,8,03,FF,0F,00,00,83,87,2F
34785,168,0,0,8,25,EC,2F,72,F8,F1,03,00
34796,416,0,0,8,00,80,00,90,FF,12,C0,85
34796,169,0,0,8,18,5C,87,CF,2B,87,FF,08
34796,185,0,0,6,73,08,00,00,C0,F0,,
34796,196,0,0,7,00,80,FD,00,80,FF,F6,
34807,206,0,0,8,00,00,00,00,00,00,00,00
34807,180,0,0,8,34,00,00,00,7D,FF,FF,02
34807,172,0,0,8,A7,00,00,00,00,7D,00,7D
34818,196,0,0,7,00,80,FD,00,80,FF,F6,
34818,418,0,0,8,00,00,00,9F,D0,07,00,1B
34818,464,0,0,8,4B,48,46,C9,00,00,CD,8B
34829,373,0,0,3,FF,FF,FF,,,,,
34829,185,0,0,6,74,09,00,00,C0,F0,,
34829,180,0,0,8,35,01,00,00,7D,FF,FF,02
34840,172,0,0,8,A8,01,00,00,00,7D,00,7D
34840,196,0,0,7,00,80,FD,00,80,FF,F6,
34840,185,0,0,6,75,0A,00,00,C0,F0,,
34840,196,0,0,7,00,80,FD,00,80,FF,F6,
34851,206,0,0,8,00,00,00,00,00,00,00,00
34851,304,0,0,5,00,01,A0,05,B7,,,
34851,180,0,0,8,36,02,00,00,7D,FF,FF,02
34862,172,0,0,8,A9,02,00,00,00,7D,00,7D
34862,196,0,0,7,00,80,FD,00,80,FF,F6,
34862,185,0,0,6,76,0B,00,00,C0,F0,,
34873,196,0,0,7,00,80,FD,00,80,FF,F6,
34873,206,0,0,8,00,00,00,00,00,00,00,00
34873,196,0,0,7,00,80,FD,00,80,FF,F6,
34884,180,0,0,8,37,03,00,00,7D,FF,FF,02
34884,172,0,0,8,AA,03,00,00,00,7D,00,7D
34884,206,0,0,8,00,00,00,00,00,00,00,00
34895,191,0,0,5,82,02,FF,FF,C0,,,
34895,181,0,0,8,BC,0A,80,00,08,30,00,44
34895,168,0,0,8,21,E8,2F,72,F8,F1,03,00
34895,181,0,0,8,BD,0B,80,00,08,30,00,44
34906,169,0,0,8,14,58,87,CF,2B,87,FF,08
34906,170,0,0,8,A1,79,F8,00,00,00,84,00
34906,690,0,0,8,00,00,00,00,4F,00,01,04
34917,180,0,0,8,39,05,00,00,7D,FF,FF,02
34917,172,0,0,8,AC,05,00,00,00,7D,00,7D
34917,464,0,0,8,4B,48,46,C9,00,00,CD,8B
34928,373,0,0,3,FF,FF,FF,,,,,
34928,185,0,0,6,79,0E,00,00,C0,F0,,
34928,180,0,0,8,3A,06,00,00,7D,FF,FF,02
34939,172,0,0,8,AD,06,00,00,00,7D,00,7D
34939,196,0,0,7,00,80,FD,00,80,FF,F6,
34939,185,0,0,6,6B,00,00,00,C0,F0,,
34939,196,0,0,7,00,80,FD,00,80,FF,F6,
34950,206,0,0,8,00,00,00,00,00,00,00,00
34950,304,0,0,5,00,01,A0,05,C8,,,
34950,180,0,0,8,3B,07,00,00,7D,FF,FF,02
34961,172,0,0,8,AE,07,00,00,00,7D,00,7D
34961,196,0,0,7,00,80,FD,00,80,FF,F6,
34961,185,0,0,6,6C,01,00,00,C0,F0,,
34972,196,0,0,7,00,80,FD,00,80,FF,F6,
34972,206,0,0,8,00,00,00,00,00,00,00,00
34972,196,0,0,7,00,80,FD,00,80,FF,F6,
34983,180,0,0,8,3C,08,00,00,7D,FF,FF,02
34983,172,0,0,8,AF,08,00,00,00,7D,00,7D
34983,196,0,0,7,00,80,FD,00,80,FF,F6,
34983,206,0,0,8,00,00,00,00,00,00,00,00
34994,182,0,0,5,07,07,80,00,C8,,,
34994,196,0,0,7,00,80,FD,00,80,FF,F6,
34994,418,0,0,8,00,00,00,3F,D0,07,00,BA
35005,186,0,0,8,03,FF,0F,00,00,7F,83,2F
35005,168,0,0,8,1C,E3,2F,72,F8,F1,03,00
35005,414,0,0,8,00,EA,0F,FC,FE,63,00,F8
35016,169,0,0,8,10,54,87,CF,2B,87,FF,08
35016,416,0,0,8,00,80,00,90,FF,12,80,45
35016,464,0,0,8,4B,48,47,C9,00,00,CD,8B
35027,373,0,0,3,FF,FF,FF,,,,,
35027,185,0,0,6,6F,04,00,00,C0,F0,,
35027,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
35027,172,0,0,8,B2,0B,00,00,00,7D,00,7D
35038,196,0,0,7,00,80,FD,00,80,FF,F6,
35038,185,0,0,6,70,05,00,00,C0,F0,,
35038,196,0,0,7,00,80,FD,00,80,FF,F6,
35049,206,0,0,8,00,00,00,00,00,00,00,00
35049,182,0,0,5,0A,0A,80,00,C8,,,
35049,304,0,0,5,00,01,A0,05,E9,,,
35060,180,0,0,8,40,0C,00,00,7D,FF,FF,02
35060,172,0,0,8,B3,0C,00,00,00,7D,00,7D
35060,185,0,0,6,71,06,00,00,C0,F0,,
35071,196,0,0,7,00,80,FD,00,80,FF,F6,
35071,206,0,0,8,00,00,00,00,00,00,00,00
35071,196,0,0,7,00,80,FD,00,80,FF,F6,
35071,172,0,0,8,B4,0D,00,00,00,7D,00,7D
35082,180,0,0,8,41,0D,00,00,7D,FF,FF,02
35082,185,0,0,6,72,07,00,00,C0,F0,,
35082,196,0,0,7,00,80,FD,00,80,FF,F6,
35093,206,0,0,8,00,00,00,00,00,00,00,00
35093,182,0,0,5,0C,0C,80,00,C8,,,
35093,180,0,0,8,42,0E,00,00,7D,FF,FF,02
35104,172,0,0,8,B5,0E,00,00,00,7D,00,7D
35104,196,0,0,7,00,80,FD,00,80,FF,F6,
35104,206,0,0,8,00,00,00,00,00,00,00,00
35115,191,0,0,5,8D,0D,FF,FF,C0,,,
35115,181,0,0,8,B4,02,80,00,08,30,00,44
35115,186,0,0,8,03,FF,0F,00,00,85,89,2F
35115,169,0,0,8,0C,50,87,CF,2B,87,FF,08
35126,181,0,0,8,B5,03,80,00,08,30,00,44
35126,416,0,0,8,00,80,00,90,FF,12,E0,A5
35126,690,0,0,8,00,00,00,00,4F,00,01,04
35137,180,0,0,8,35,01,00,00,7D,FF,FF,02
35137,172,0,0,8,A8,01,00,00,00,7D,00,7D
35137,185,0,0,6,75,0A,00,00,C0,F0,,
35148,196,0,0,7,00,80,FD,00,80,FF,F6,
35148,206,0,0,8,00,00,00,00,00,00,00,00
35148,304,0,0,5,00,01,A0,05,FA,,,
35159,180,0,0,8,36,02,00,00,7D,FF,FF,02
35159,172,0,0,8,A9,02,00,00,00,7D,00,7D
35159,185,0,0,6,76,0B,00,00,C0,F0,,
35170,196,0,0,7,00,80,FD,00,80,FF,F6,
35170,206,0,0,8,00,00,00,00,00,00,00,00
35170,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
35170,196,0,0,7,00,80,FD,00,80,FF,F6,
35181,172,0,0,8,AA,03,00,00,00,7D,00,7D
35181,508,0,0,2,A8,05,,,,,,
35181,185,0,0,6,77,0C,00,00,C0,F0,,
35192,196,0,0,7,00,80,FD,00,80,FF,F6,
35192,206,0,0,8,00,00,00,00,00,00,00,00
35192,180,0,0,8,38,04,00,00,7D,FF,FF,02
35203,172,0,0,8,AB,04,00,00,00,7D,00,7D
35203,196,0,0,7,00,80,FD,00,80,FF,F6,
35203,196,0,0,7,00,80,FD,00,80,FF,F6,
35213,206,0,0,8,00,00,00,00,00,00,00,00
35214,182,0,0,5,03,03,80,00,C8,,,
35214,196,0,0,7,00,80,FD,00,80,FF,F6,
35214,418,0,0,8,00,00,00,EF,D0,07,00,6B
35225,168,0,0,8,23,EA,2F,72,F8,F1,03,00
35225,168,0,0,8,24,EB,2F,72,F8,F1,03,00
35225,181,0,0,8,C0,0E,80,00,08,30,00,44
35236,169,0,0,8,17,5B,87,CF,2B,87,FF,08
35236,416,0,0,8,00,80,00,90,FF,12,40,05
35236,185,0,0,6,6B,00,00,00,C0,F0,,
35246,196,0,0,7,00,80,FD,00,80,FF,F6,
35247,206,0,0,8,00,00,00,00,00,00,00,00
35247,304,0,0,5,00,01,A0,05,0B,,,
35257,180,0,0,8,3B,07,00,00,7D,FF,FF,02
35258,172,0,0,8,AE,07,00,00,00,7D,00,7D
35258,185,0,0,6,6C,01,00,00,C0,F0,,
35258,196,0,0,7,00,80,FD,00,80,FF,F6,
35269,206,0,0,8,00,00,00,00,00,00,00,00
35269,196,0,0,7,00,80,FD,00,80,FF,F6,
35269,172,0,0,8,AF,08,00,00,00,7D,00,7D
35280,180,0,0,8,3C,08,00,00,7D,FF,FF,02
35280,418,0,0,8,00,00,00,2F,D0,07,00,AA
35280,185,0,0,6,6D,02,00,00,C0,F0,,
35291,196,0,0,7,00,80,FD,00,80,FF,F6,
35291,206,0,0,8,00,00,00,00,00,00,00,00
35291,180,0,0,8,3D,09,00,00,7D,FF,FF,02
35301,172,0,0,8,B0,09,00,00,00,7D,00,7D
35302,196,0,0,7,00,80,FD,00,80,FF,F6,
35302,185,0,0,6,6E,03,00,00,C0,F0,,
35312,196,0,0,7,00,80,FD,00,80,FF,F6,
35313,206,0,0,8,00,00,00,00,00,00,00,00
35313,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
35313,172,0,0,8,B1,0A,00,00,00,7D,00,7D
35324,196,0,0,7,00,80,FD,00,80,FF,F6,
35324,196,0,0,7,00,80,FD,00,80,FF,F6,
35324,206,0,0,8,00,00,00,00,00,00,00,00
35335,191,0,0,5,89,09,FF,FF,C0,,,
35335,466,0,0,6,F0,0F,FF,DC,F0,FF,,
35335,168,0,0,8,20,E7,2F,72,F8,F1,03,00
35345,186,0,0,8,03,FF,0F,00,00,81,85,2F
35346,169,0,0,8,13,57,87,CF,2B,87,FF,08
35346,416,0,0,8,00,80,00,70,FF,0E,A0,41
35356,422,0,0,8,00,00,00,00,00,00,00,F4
35357,690,0,0,8,00,00,00,00,3F,00,01,04
35357,185,0,0,6,71,06,00,00,C0,F0,,
35367,196,0,0,7,00,80,FD,00,80,FF,F6,
35368,206,0,0,8,00,00,00,00,00,00,00,00
35368,180,0,0,8,41,0D,00,00,7D,FF,FF,02
35368,172,0,0,8,B4,0D,00,00,00,7D,00,7D
35378,196,0,0,7,00,80,FD,00,80,FF,F6,
35379,508,0,0,2,A9,05,,,,,,
35379,185,0,0,6,72,07,00,00,C0,F0,,
35389,196,0,0,7,00,80,FD,00,80,FF,F6,
35390,206,0,0,8,00,00,00,00,00,00,00,00
35390,180,0,0,8,42,0E,00,00,7D,FF,FF,02
35400,172,0,0,8,B5,0E,00,00,00,7D,00,7D
35401,196,0,0,7,00,80,FD,00,80,FF,F6,
35401,185,0,0,6,73,08,00,00,C0,F0,,
35401,196,0,0,7,00,80,FD,00,80,FF,F6,
35412,206,0,0,8,00,00,00,00,00,00,00,00
35412,180,0,0,8,34,00,00,00,7D,FF,FF,02
35412,172,0,0,8,A7,00,00,00,00,7D,00,7D
35422,196,0,0,7,00,80,FD,00,80,FF,F6,
35423,168,0,0,8,19,E0,2F,72,F8,F1,03,00
35423,196,0,0,7,00,80,FD,00,80,FF,F6,
35433,206,0,0,8,00,00,00,00,00,00,00,00
35434,182,0,0,5,0E,0E,80,00,C8,,,
35434,404,0,0,4,F1,F4,00,FC,,,,
35444,418,0,0,8,00,00,00,AF,D0,07,00,2B
35445,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
35445,168,0,0,8,1C,E3,2F,72,F8,F1,03,00
35455,181,0,0,8,B8,06,80,00,08,30,00,44
35456,169,0,0,8,0F,53,87,CF,2B,87,FF,08
35456,170,0,0,8,9C,74,F8,00,00,00,84,00
35456,1152,0,0,8,12,42,FD,FF,FF,FF,FF,FF
35466,185,0,0,6,76,0B,00,00,C0,F0,,
35467,180,0,0,8,37,03,00,00,7D,FF,FF,02
35467,172,0,0,8,AA,03,00,00,00,7D,00,7D
35477,196,0,0,7,00,80,FD,00,80,FF,F6,
35478,678,0,0,2,00,FC,,,,,,
35478,185,0,0,6,77,0C,00,00,C0,F0,,
35488,196,0,0,7,00,80,FD,00,80,FF,F6,
35489,206,0,0,8,00,00,00,00,00,00,00,00
35489,180,0,0,8,38,04,00,00,7D,FF,FF,02
35499,172,0,0,8,AB,04,00,00,00,7D,00,7D
35499,196,0,0,7,00,80,FD,00,80,FF,F6,
35500,185,0,0,6,78,0D,00,00,C0,F0,,
35500,196,0,0,7,00,80,FD,00,80,FF,F6,
35510,206,0,0,8,00,00,00,00,00,00,00,00
35511,180,0,0,8,39,05,00,00,7D,FF,FF,02
35511,172,0,0,8,AC,05,00,00,00,7D,00,7D
35521,196,0,0,7,00,80,FD,00,80,FF,F6,
35522,168,0,0,8,23,EA,2F,72,F8,F1,03,00
35522,185,0,0,6,79,0E,00,00,C0,F0,,
35532,196,0,0,7,00,80,FD,00,80,FF,F6,
35532,206,0,0,8,00,00,00,00,00,00,00,00
35533,180,0,0,8,3A,06,00,00,7D,FF,FF,02
35543,172,0,0,8,AD,06,00,00,00,7D,00,7D
35543,196,0,0,7,00,80,FD,00,80,FF,F6,
35544,196,0,0,7,00,80,FD,00,80,FF,F6,
35554,206,0,0,8,00,00,00,00,00,00,00,00
35554,182,0,0,5,05,05,80,00,C8,,,
35555,168,0,0,8,27,EE,2F,72,F8,F1,03,00
35555,186,0,0,8,03,FF,0F,00,00,7D,81,2F
35565,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
35566,414,0,0,8,00,EA,3F,FC,FE,63,00,29
35566,170,0,0,8,98,70,F8,00,00,00,84,00
35576,416,0,0,8,00,80,00,90,FF,0E,60,21
35577,690,0,0,8,00,00,00,00,3F,00,01,04
35577,508,0,0,2,AA,05,,,,,,
35587,185,0,0,6,6D,02,00,00,C0,F0,,
35587,196,0,0,7,00,80,FD,00,80,FF,F6,
35588,180,0,0,8,3D,09,00,00,7D,FF,FF,02
35598,172,0,0,8,B0,09,00,00,00,7D,00,7D
35598,196,0,0,7,00,80,FD,00,80,FF,F6,
35599,185,0,0,6,6E,03,00,00,C0,F0,,
35599,196,0,0,7,00,80,FD,00,80,FF,F6,
35609,206,0,0,8,00,00,00,00,00,00,00,00
35609,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
35610,172,0,0,8,B1,0A,00,00,00,7D,00,7D
35620,196,0,0,7,00,80,FD,00,80,FF,F6,
35620,168,0,0,8,1E,E5,2F,72,F8,F1,03,00
35621,185,0,0,6,6F,04,00,00,C0,F0,,
35631,196,0,0,7,00,80,FD,00,80,FF,F6,
35631,206,0,0,8,00,00,00,00,00,00,00,00
35632,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
35642,172,0,0,8,B2,0B,00,00,00,7D,00,7D
35642,196,0,0,7,00,80,FD,00,80,FF,F6,
35643,196,0,0,7,00,80,FD,00,80,FF,F6,
35653,206,0,0,8,00,00,00,00,00,00,00,00
35653,182,0,0,5,0A,0A,80,00,C8,,,
35654,196,0,0,7,00,80,FD,00,80,FF,F6,
35654,168,0,0,8,22,E9,2F,72,F8,F1,03,00
35664,418,0,0,8,00,00,00,6F,D0,07,00,EA
35664,191,0,0,5,8B,0B,FF,FF,C0,,,
35665,168,0,0,8,23,EA,2F,72,F8,F1,03,00
35675,181,0,0,8,BF,0D,80,00,08,30,00,44
35675,169,0,0,8,16,5A,87,CF,2B,87,FF,08
35676,170,0,0,8,A3,7B,F8,00,00,00,84,00
35686,181,0,0,8,C0,0E,80,00,08,30,00,44
35686,185,0,0,6,72,07,00,00,C0,F0,,
35687,180,0,0,8,42,0E,00,00,7D,FF,FF,02
35697,172,0,0,8,B5,0E,00,00,00,7D,00,7D
35697,196,0,0,7,00,80,FD,00,80,FF,F6,
35697,185,0,0,6,73,08,00,00,C0,F0,,
35698,196,0,0,7,00,80,FD,00,80,FF,F6,
35708,206,0,0,8,00,00,00,00,00,00,00,00
35708,180,0,0,8,34,00,00,00,7D,FF,FF,02
35709,172,0,0,8,A7,00,00,00,00,7D,00,7D
35719,196,0,0,7,00,80,FD,00,80,FF,F6,
35719,168,0,0,8,19,E0,2F,72,F8,F1,03,00
35720,185,0,0,6,74,09,00,00,C0,F0,,
35730,196,0,0,7,00,80,FD,00,80,FF,F6,
35730,206,0,0,8,00,00,00,00,00,00,00,00
35731,180,0,0,8,35,01,00,00,7D,FF,FF,02
35741,172,0,0,8,A8,01,00,00,00,7D,00,7D
35741,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
35741,185,0,0,6,75,0A,00,00,C0,F0,,
35752,196,0,0,7,00,80,FD,00,80,FF,F6,
35752,206,0,0,8,00,00,00,00,00,00,00,00
35752,180,0,0,8,36,02,00,00,7D,FF,FF,02
35763,172,0,0,8,A9,02,00,00,00,7D,00,7D
35763,1426,0,0,8,30,01,00,7A,FA,01,00,03
35763,196,0,0,7,00,80,FD,00,80,FF,F6,
35764,206,0,0,8,00,00,00,00,00,00,00,00
35774,182,0,0,5,00,01,80,00,C8,,,
35774,168,0,0,8,1F,E6,2F,72,F8,F1,03,00
35774,418,0,0,8,00,00,00,CF,D0,07,00,4B
35785,169,0,0,8,12,56,87,CF,2B,87,FF,08
35785,186,0,0,8,03,FF,0F,00,00,88,8C,2F
35785,414,0,0,8,00,EA,4F,FC,FE,63,00,39
35796,170,0,0,8,9F,77,F8,00,00,00,84,00
35796,416,0,0,8,00,80,00,A0,FF,12,20,F4
35796,185,0,0,6,78,0D,00,00,C0,F0,,
35807,196,0,0,7,00,80,FD,00,80,FF,F6,
35807,206,0,0,8,00,00,00,00,00,00,00,00
35807,180,0,0,8,39,05,00,00,7D,FF,FF,02
35818,172,0,0,8,AC,05,00,00,00,7D,00,7D
35818,196,0,0,7,00,80,FD,00,80,FF,F6,
35818,464,0,0,8,4B,48,4B,C9,00,00,CD,8B
35829,373,0,0,3,FF,FF,FF,,,,,
35829,185,0,0,6,79,0E,00,00,C0,F0,,
35829,180,0,0,8,3A,06,00,00,7D,FF,FF,02
35829,172,0,0,8,AD,06,00,00,00,7D,00,7D
35840,196,0,0,7,00,80,FD,00,80,FF,F6,
35840,185,0,0,6,6B,00,00,00,C0,F0,,
35840,196,0,0,7,00,80,FD,00,80,FF,F6,
35851,206,0,0,8,00,00,00,00,00,00,00,00
35851,182,0,0,5,05,05,80,00,C8,,,
35851,304,0,0,5,00,01,A0,05,62,,,
35851,180,0,0,8,3B,07,00,00,7D,FF,FF,02
35862,172,0,0,8,AE,07,00,00,00,7D,00,7D
35862,185,0,0,6,6C,01,00,00,C0,F0,,
35862,196,0,0,7,00,80,FD,00,80,FF,F6,
35873,206,0,0,8,00,00,00,00,00,00,00,00
35873,182,0,0,5,06,06,80,00,C8,,,
35873,180,0,0,8,3C,08,00,00,7D,FF,FF,02
35884,172,0,0,8,AF,08,00,00,00,7D,00,7D
35884,196,0,0,7,00,80,FD,00,80,FF,F6,
35884,206,0,0,8,00,00,00,00,00,00,00,00
35895,182,0,0,5,07,07,80,00,C8,,,
35895,191,0,0,5,87,07,FF,FF,C0,,,
35895,169,0,0,8,0F,53,87,CF,2B,87,FF,08
35895,186,0,0,8,03,FF,0F,00,00,7F,83,2F
35906,181,0,0,8,B8,06,80,00,08,30,00,44
35906,690,0,0,8,00,00,00,00,4F,00,01,04
35906,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
35917,172,0,0,8,B1,0A,00,00,00,7D,00,7D
35917,196,0,0,7,00,80,FD,00,80,FF,F6,
35917,464,0,0,8,4B,48,4B,C9,00,00,CD,8B
35928,373,0,0,3,FF,FF,FF,,,,,
35928,185,0,0,6,6F,04,00,00,C0,F0,,
35928,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
35939,172,0,0,8,B2,0B,00,00,00,7D,00,7D
35939,196,0,0,7,00,80,FD,00,80,FF,F6,
35939,185,0,0,6,70,05,00,00,C0,F0,,
35939,196,0,0,7,00,80,FD,00,80,FF,F6,
35950,206,0,0,8,00,00,00,00,00,00,00,00
35950,304,0,0,5,00,01,A0,05,73,,,
